z,U_0,U_1,U_2
0.0481457,1.46943e-05,0,6.80044e-09
0.0484824,1.47038e-05,0,6.70562e-09
0.0488191,1.4713e-05,0,6.61149e-09
0.0491558,1.47217e-05,0,6.518e-09
0.0494925,1.473e-05,0,6.42515e-09
0.0498291,1.47379e-05,0,6.33291e-09
0.0501658,1.47454e-05,0,6.24129e-09
0.0505025,1.47524e-05,0,6.15028e-09
0.0508392,1.4759e-05,0,6.05983e-09
0.0511759,1.47652e-05,0,5.96991e-09
0.0515126,1.47709e-05,0,5.8805e-09
0.0518492,1.47763e-05,0,5.79156e-09
0.0521859,1.47812e-05,0,5.70305e-09
0.0525226,1.47857e-05,0,5.61494e-09
0.0528593,1.47898e-05,0,5.52721e-09
0.053196,1.47935e-05,0,5.43979e-09
0.0535327,1.47967e-05,0,5.35262e-09
0.0538693,1.47995e-05,0,5.26566e-09
0.054206,1.48019e-05,0,5.17887e-09
0.0545427,1.48039e-05,0,5.09218e-09
0.0548794,1.48055e-05,0,5.00552e-09
0.0552161,1.48067e-05,0,4.91883e-09
0.0555528,1.48074e-05,0,4.83204e-09
0.0558894,1.48077e-05,0,4.74507e-09
0.0562261,1.48076e-05,0,4.65784e-09
0.0565628,1.48072e-05,0,4.57028e-09
0.0568995,1.48063e-05,0,4.48232e-09
0.0572362,1.4805e-05,0,4.39386e-09
0.0575729,1.48032e-05,0,4.30482e-09
0.0579095,1.48011e-05,0,4.21511e-09
0.0582462,1.47986e-05,0,4.12467e-09
0.0585829,1.47956e-05,0,4.03342e-09
0.0589196,1.47923e-05,0,3.94124e-09
0.0592563,1.47885e-05,0,3.84808e-09
0.059593,1.47843e-05,0,3.75392e-09
0.0599296,1.47798e-05,0,3.65869e-09
0.0602663,1.47749e-05,0,3.56231e-09
0.060603,1.47695e-05,0,3.46476e-09
0.0609397,1.47637e-05,0,3.36607e-09
0.0612764,1.47576e-05,0,3.26622e-09
0.0616131,1.4751e-05,0,3.16526e-09
0.0619497,1.4744e-05,0,3.06328e-09
0.0622864,1.47367e-05,0,2.96031e-09
0.0626231,1.4729e-05,0,2.8565e-09
0.0629598,1.47208e-05,0,2.752e-09
0.0632965,1.47123e-05,0,2.647e-09
0.0636332,1.47034e-05,0,2.54176e-09
0.0639698,1.46941e-05,0,2.43651e-09
0.0643065,1.46844e-05,0,2.3315e-09
0.0646432,1.46744e-05,0,2.22705e-09
0.0649799,1.4664e-05,0,2.12353e-09
0.0653166,1.46531e-05,0,2.02113e-09
0.0656533,1.46419e-05,0,1.92032e-09
0.0659899,1.46304e-05,0,1.82276e-09
0.0663266,1.46191e-05,0,1.73305e-09
0.0666633,1.46066e-05,0,1.63474e-09
0.067,1.45036e-05,0,8.25436e-10
