z,U_0,U_1,U_2
0.0481457,1.47137e-05,0,6.83148e-09
0.0484824,1.47232e-05,0,6.73657e-09
0.0488191,1.47324e-05,0,6.64232e-09
0.0491558,1.47412e-05,0,6.54877e-09
0.0494925,1.47495e-05,0,6.45588e-09
0.0498291,1.47574e-05,0,6.36359e-09
0.0501658,1.47649e-05,0,6.27193e-09
0.0505025,1.47719e-05,0,6.18085e-09
0.0508392,1.47785e-05,0,6.09033e-09
0.0511759,1.47847e-05,0,6.00037e-09
0.0515126,1.47905e-05,0,5.91091e-09
0.0518492,1.47958e-05,0,5.82192e-09
0.0521859,1.48008e-05,0,5.73339e-09
0.0525226,1.48053e-05,0,5.64524e-09
0.0528593,1.48094e-05,0,5.55746e-09
0.053196,1.48131e-05,0,5.47e-09
0.0535327,1.48163e-05,0,5.3828e-09
0.0538693,1.48192e-05,0,5.29582e-09
0.054206,1.48216e-05,0,5.20899e-09
0.0545427,1.48236e-05,0,5.12227e-09
0.0548794,1.48252e-05,0,5.03558e-09
0.0552161,1.48263e-05,0,4.94886e-09
0.0555528,1.48271e-05,0,4.86204e-09
0.0558894,1.48274e-05,0,4.77505e-09
0.0562261,1.48273e-05,0,4.68781e-09
0.0565628,1.48269e-05,0,4.60023e-09
0.0568995,1.4826e-05,0,4.51225e-09
0.0572362,1.48247e-05,0,4.42376e-09
0.0575729,1.48229e-05,0,4.33471e-09
0.0579095,1.48208e-05,0,4.24499e-09
0.0582462,1.48183e-05,0,4.15452e-09
0.0585829,1.48153e-05,0,4.06325e-09
0.0589196,1.4812e-05,0,3.97107e-09
0.0592563,1.48082e-05,0,3.87792e-09
0.059593,1.4804e-05,0,3.78375e-09
0.0599296,1.47995e-05,0,3.68849e-09
0.0602663,1.47945e-05,0,3.59208e-09
0.060603,1.47892e-05,0,3.49453e-09
0.0609397,1.47834e-05,0,3.39584e-09
0.0612764,1.47772e-05,0,3.296e-09
0.0616131,1.47707e-05,0,3.19503e-09
0.0619497,1.47637e-05,0,3.09305e-09
0.0622864,1.47564e-05,0,2.99011e-09
0.0626231,1.47486e-05,0,2.8863e-09
0.0629598,1.47405e-05,0,2.78184e-09
0.0632965,1.4732e-05,0,2.67688e-09
0.0636332,1.4723e-05,0,2.57166e-09
